state_fips_A,county_fips_A,state_fips_B,county_fips_B,B_to_A_migration
009,007,036,103,5
009,007,036,119,12
009,007,037,019,16
009,007,037,031,-67
009,007,037,049,9
009,007,037,071,-67
009,007,037,097,-18
009,007,037,149,9
009,007,039,035,6
009,007,039,061,3
009,007,039,081,-6
009,007,039,093,37
009,007,039,103,-23
009,007,039,113,25
009,007,041,039,38
009,007,041,051,-2
009,007,041,059,-30
009,007,042,003,21
009,007,042,013,16
009,007,042,017,4
009,007,042,045,7
009,007,042,049,35
009,007,042,077,9
009,007,042,079,-4
009,007,042,095,6
009,007,042,101,0
009,007,042,105,-13
009,007,042,115,18
009,007,044,005,-28
009,007,044,007,-43
009,007,044,009,-46
009,007,045,035,-22
009,007,045,051,-138
009,007,045,063,-23
009,007,045,077,-6
009,007,047,037,3
009,007,048,041,-25
009,007,048,085,-48
009,007,048,113,24
009,007,048,201,1
009,007,048,209,18
009,007,048,491,21
009,007,049,035,-125
009,007,049,049,17
009,007,050,003,-4
009,007,050,007,-68
009,007,050,009,-2
009,007,050,023,-12
009,007,050,027,-37
009,007,051,041,-18
009,007,051,059,33
009,007,051,067,2
009,007,051,121,13
009,007,051,700,14
009,007,051,710,-20
009,007,051,770,-7
009,007,053,031,-2
009,007,053,033,18
009,007,053,053,-16
009,007,053,071,21
009,007,054,025,-4
009,007,054,061,-13
009,007,055,025,-87
009,007,055,079,20
009,007,055,093,21
009,007,072,021,182
009,009,001,069,22
009,009,001,073,-13
009,009,001,081,-13
009,009,001,083,41
009,009,001,097,25
009,009,001,101,27
009,009,001,125,-28
009,009,002,020,88
009,009,002,170,-26
009,009,004,013,-50
009,009,004,017,8
009,009,004,019,-57
009,009,006,001,56
009,009,006,013,-88
009,009,006,019,-7
009,009,006,029,52
009,009,006,031,-93
009,009,006,033,-4
009,009,006,037,-8
009,009,006,053,-68
009,009,006,055,27
009,009,006,059,34
009,009,006,061,-32
009,009,006,067,43
009,009,006,073,-113
009,009,006,075,43
009,009,006,081,19
009,009,006,083,-18
009,009,006,085,1
009,009,006,087,-20
009,009,006,093,-1
009,009,006,097,19
009,009,006,109,-2
009,009,006,111,8
009,009,008,005,28
009,009,008,013,-23
009,009,008,031,-146
009,009,008,035,45
009,009,008,041,-58
009,009,008,051,-99
009,009,008,059,-50
009,009,008,069,11
009,009,008,117,95
009,009,009,001,"3,633"
009,009,009,003,-766
009,009,009,005,205
009,009,009,007,-176
009,009,009,011,-758
009,009,009,013,-830
009,009,009,015,-97
009,009,010,001,-16
009,009,010,003,177
009,009,010,005,-38
009,009,011,001,-78
009,009,012,009,-124
009,009,012,011,-127
009,009,012,015,47
009,009,012,017,-32
009,009,012,021,18
009,009,012,031,-258
009,009,012,035,-42
009,009,012,057,-74
009,009,012,061,-19
009,009,012,069,5
009,009,012,071,-151
009,009,012,073,-35
009,009,012,081,-43
009,009,012,083,28
009,009,012,085,-56
009,009,012,086,-145
009,009,012,087,15
009,009,012,095,-126
009,009,012,097,-21
009,009,012,099,-109
009,009,012,101,-6
009,009,012,103,-129
009,009,012,105,-93
009,009,012,109,-3
009,009,012,111,48
009,009,012,115,-142
009,009,012,117,-127
009,009,012,119,-194
009,009,012,127,-151
009,009,012,131,-10
009,009,013,013,-18
009,009,013,037,-5
009,009,013,049,18
009,009,013,063,-18
009,009,013,067,-108
009,009,013,089,7
009,009,013,117,-99
009,009,013,121,29
009,009,013,135,88
009,009,013,153,91
009,009,013,179,19
009,009,013,215,48
009,009,013,223,15
009,009,013,233,15
009,009,015,003,-20
009,009,017,019,6
009,009,017,031,-230
009,009,017,043,41
009,009,017,077,8
009,009,017,097,-36
009,009,017,111,4
009,009,017,113,-2
009,009,018,003,-15
009,009,018,005,1
009,009,018,027,-68
009,009,018,039,-90
009,009,018,057,-35
009,009,018,069,-8
009,009,018,081,-164
009,009,018,091,-6
009,009,018,097,-60
009,009,018,105,-31
009,009,018,141,-20
009,009,018,157,-7
009,009,019,017,-7
009,009,019,035,-4
009,009,019,103,-36
009,009,019,169,17
009,009,020,045,58
009,009,020,061,5
009,009,020,091,-13
009,009,020,145,-1
009,009,020,173,-29
009,009,020,177,-8
009,009,021,017,-30
009,009,021,111,-2
009,009,021,145,66
009,009,021,167,-18
009,009,021,225,-10
009,009,022,033,139
009,009,022,051,1
009,009,022,055,52
009,009,022,071,-11
009,009,022,073,-8
009,009,022,105,-14
009,009,023,001,35
009,009,023,003,16
009,009,023,005,-13
009,009,023,011,-121
009,009,023,015,-13
009,009,023,017,-3
009,009,023,019,-102
009,009,023,027,-44
009,009,023,029,-12
009,009,023,031,-7
009,009,024,001,17
009,009,024,003,15
009,009,024,005,-58
009,009,024,013,-19
009,009,024,015,10
009,009,024,021,87
009,009,024,025,165
009,009,024,027,31
009,009,024,031,-173
009,009,024,033,5
009,009,024,041,15
009,009,024,045,9
009,009,024,510,102
009,009,025,001,-16
009,009,025,003,-65
009,009,025,005,27
009,009,025,007,5
009,009,025,009,-115
009,009,025,011,71
009,009,025,013,-129
009,009,025,015,-202
009,009,025,017,88
009,009,025,021,-193
009,009,025,023,39
009,009,025,025,-129
009,009,025,027,204
009,009,026,019,-7
009,009,026,025,-1
009,009,026,061,-43
009,009,026,065,-9
009,009,026,073,-5
009,009,026,077,6
009,009,026,091,-1
009,009,026,099,-8
009,009,026,103,-30
009,009,026,125,32
009,009,026,145,29
009,009,026,147,-44
009,009,026,161,47
009,009,026,163,-9
009,009,027,019,14
009,009,027,037,28
009,009,027,053,14
009,009,027,061,14
009,009,027,109,-6
009,009,027,123,-6
009,009,027,163,94
009,009,028,033,-38
009,009,028,071,-21
009,009,029,029,24
009,009,029,095,-16
009,009,029,147,9
009,009,029,183,-15
009,009,029,189,-43
009,009,029,510,77
009,009,030,063,7
009,009,031,055,15
009,009,032,003,-62
009,009,032,031,-32
009,009,033,003,-3
009,009,033,005,-74
009,009,033,009,-30
009,009,033,011,-96
009,009,033,013,-1
009,009,033,015,-21
009,009,033,017,-26
009,009,033,019,13
009,009,034,001,-5
009,009,034,003,48
009,009,034,005,43
009,009,034,007,-48
009,009,034,009,30
009,009,034,011,7
009,009,034,013,-329
009,009,034,017,-105
009,009,034,019,18
009,009,034,021,-93
009,009,034,023,-4
009,009,034,025,-37
009,009,034,027,-96
009,009,034,029,135
009,009,034,031,407
009,009,034,035,62
009,009,034,037,13
009,009,034,039,34
009,009,034,041,10
009,009,035,001,-34
009,009,035,005,40
009,009,035,049,-5
009,009,036,001,-93
009,009,036,005,350
009,009,036,007,37
009,009,036,011,-13
009,009,036,013,-1
009,009,036,015,-12
009,009,036,023,-6
009,009,036,027,-195
009,009,036,029,-32
009,009,036,033,2
009,009,036,039,-6
009,009,036,047,379
009,009,036,053,-3
009,009,036,055,-9
009,009,036,059,281
009,009,036,061,310
009,009,036,067,-45
009,009,036,069,-18
009,009,036,071,-15
009,009,036,075,-6
009,009,036,077,-8
009,009,036,079,158
009,009,036,081,239
009,009,036,083,-9
009,009,036,085,39
009,009,036,091,134
009,009,036,093,22
009,009,036,095,-5
009,009,036,101,0
009,009,036,103,79
009,009,036,109,-57
009,009,036,111,57
009,009,036,113,-44
009,009,036,119,158
009,009,037,001,8
009,009,037,011,-16
009,009,037,019,-4
009,009,037,021,-15
009,009,037,027,-5
009,009,037,031,52
009,009,037,035,-50
009,009,037,049,-99
009,009,037,051,-9
009,009,037,063,-46
009,009,037,065,-53
009,009,037,067,35
009,009,037,081,-36
009,009,037,085,-47
009,009,037,087,-5
009,009,037,091,-2
009,009,037,097,-94
009,009,037,109,-13
009,009,037,113,-7
009,009,037,115,-12
009,009,037,119,-202
009,009,037,125,52
009,009,037,127,-37
009,009,037,129,2
009,009,037,135,-17
009,009,037,147,44
009,009,037,167,-4
009,009,037,179,124
009,009,037,183,-162
009,009,038,101,10
009,009,039,017,-28
009,009,039,035,68
009,009,039,041,-76
009,009,039,049,1
009,009,039,057,-51
009,009,039,061,19
009,009,039,113,73
009,009,039,147,-5
009,009,040,027,40
009,009,040,143,-7
009,009,041,003,3
009,009,041,017,33
009,009,041,039,-51
009,009,041,047,-20
009,009,041,051,-10
009,009,042,001,-16
009,009,042,003,-18
009,009,042,015,-78
009,009,042,017,61
009,009,042,021,-11
009,009,042,027,-23
009,009,042,029,3
009,009,042,031,-15
009,009,042,033,-6
009,009,042,039,-6
009,009,042,041,-2
009,009,042,043,-125
009,009,042,045,-27
009,009,042,049,41
009,009,042,065,-8
009,009,042,069,-22
009,009,042,071,-12
009,009,042,075,-73
009,009,042,077,-19
009,009,042,079,-2
009,009,042,081,-7
009,009,042,085,-13
009,009,042,089,-64
009,009,042,091,-65
009,009,042,095,-70
009,009,042,099,-92
009,009,042,101,-56
009,009,042,103,9
009,009,042,107,-7
009,009,042,117,52
009,009,042,119,-15
009,009,042,129,9
009,009,042,133,-146
009,009,044,001,-4
009,009,044,003,244
009,009,044,005,-37
009,009,044,007,-85
009,009,044,009,-73
009,009,045,003,-208
009,009,045,007,9
009,009,045,013,-35
009,009,045,015,-33
009,009,045,019,-16
009,009,045,021,-18
009,009,045,033,-9
009,009,045,035,-34
009,009,045,041,-7
009,009,045,043,73
009,009,045,047,-8
009,009,045,051,-120
009,009,045,057,-35
009,009,045,059,-6
009,009,045,063,3
009,009,045,067,13
009,009,045,075,-74
009,009,045,077,-27
009,009,045,079,-36
009,009,045,083,-28
009,009,045,091,-14
009,009,046,099,-1
009,009,046,125,-1
009,009,047,001,-4
009,009,047,037,32
009,009,047,065,-42
009,009,047,093,-37
009,009,047,115,-37
009,009,047,145,-64
009,009,047,149,-99
009,009,047,157,10
009,009,047,179,40
009,009,048,021,-16
009,009,048,027,31
009,009,048,029,-78
009,009,048,085,58
009,009,048,099,22
009,009,048,113,199
009,009,048,121,-165
009,009,048,157,32
009,009,048,167,3
009,009,048,201,267
009,009,048,209,13
009,009,048,215,-31
009,009,048,225,48
009,009,048,227,45
009,009,048,329,75
009,009,048,381,-70
009,009,048,453,279
009,009,048,491,13
009,009,049,005,-25
009,009,049,011,9
009,009,049,035,37
009,009,049,049,92
009,009,049,053,48
009,009,050,001,-29
009,009,050,003,-30
009,009,050,005,-3
009,009,050,007,-213
009,009,050,015,-19
009,009,050,019,-5
009,009,050,021,13
009,009,050,023,5
009,009,050,025,-70
009,009,050,027,-53
009,009,051,003,5
009,009,051,013,74
009,009,051,041,-75
009,009,051,059,-19
009,009,051,073,-13
009,009,051,087,-38
009,009,051,121,-21
009,009,051,177,-26
009,009,051,510,-39
009,009,051,540,17
009,009,051,650,-11
009,009,051,660,-28
009,009,051,678,10
009,009,051,680,-17
009,009,051,710,-22
009,009,051,730,-14
009,009,051,740,-4
009,009,051,760,29
009,009,051,770,-16
009,009,051,775,-27
009,009,051,810,-19
009,009,051,830,13
009,009,053,033,9
009,009,053,035,10
009,009,053,053,-29
009,009,053,061,10
009,009,053,073,-7
009,009,053,077,14
009,009,054,027,26
009,009,054,037,-9
009,009,054,061,-44
009,009,054,083,-8
009,009,055,025,-18
009,009,055,033,25
009,009,055,049,-3
009,009,055,079,-1
009,009,055,081,-1
009,009,055,093,8
009,009,055,097,55
009,009,056,001,-2
009,009,072,003,259
009,009,072,017,42
009,009,072,019,63
009,009,072,025,216
009,009,072,029,111
009,009,072,035,261
009,009,072,045,287
009,009,072,077,6
009,009,072,105,-58
009,009,072,121,-4
009,009,072,127,11
009,009,072,141,52
009,009,072,143,22
009,009,072,145,44
009,009,072,151,41
009,011,001,071,11
009,011,001,073,20
009,011,001,089,11
009,011,001,091,-26
009,011,001,105,15
009,011,001,125,9
009,011,002,090,59
009,011,002,122,29
009,011,002,150,14
009,011,004,003,-35
009,011,004,013,-74
009,011,004,015,19
009,011,004,017,-18
009,011,004,025,-11
009,011,006,013,8
009,011,006,017,-3
009,011,006,037,90
009,011,006,039,-1
009,011,006,053,-56
009,011,006,059,-23
009,011,006,067,-2
009,011,006,073,-99
009,011,006,075,-12
009,011,006,079,-2
009,011,006,085,7
009,011,006,089,-9
009,011,006,095,19
009,011,006,097,8
009,011,006,107,36
009,011,008,005,38
009,011,008,013,-93
009,011,008,031,-58
009,011,008,041,-62
009,011,008,069,6
009,011,008,077,18
009,011,009,001,171
009,011,009,003,741
009,011,009,005,212
009,011,009,007,-216
009,011,009,009,758
009,011,009,013,-718
009,011,009,015,117
009,011,010,001,-3
009,011,010,003,-46
009,011,010,005,-7
009,011,011,001,-113
009,011,012,001,-52
009,011,012,005,-30
009,011,012,009,-18
009,011,012,011,-42
009,011,012,015,-2
009,011,012,017,37
009,011,012,021,-10
009,011,012,031,100
009,011,012,033,-37
009,011,012,035,-75
009,011,012,057,-28
009,011,012,061,99
009,011,012,071,-12
009,011,012,081,-173
009,011,012,083,23
009,011,012,086,-16
009,011,012,087,-60
009,011,012,089,3
009,011,012,091,-17
009,011,012,095,20
009,011,012,097,21
009,011,012,099,-38
009,011,012,101,-43
009,011,012,103,2
009,011,012,105,24
009,011,012,109,-3
009,011,012,111,33
009,011,012,113,13
009,011,012,115,-1
009,011,012,117,-72
009,011,012,119,-86
009,011,012,127,-10
009,011,013,039,-248
009,011,013,051,1
009,011,013,057,18
009,011,013,063,-3
009,011,013,067,26
009,011,013,073,43
009,011,013,077,-16
009,011,013,087,-8
009,011,013,089,-13
009,011,013,097,9
009,011,013,115,-15
009,011,013,117,19
009,011,013,121,-2
009,011,013,137,-1
009,011,013,145,13
009,011,013,157,13
009,011,013,245,-3
009,011,015,003,117
009,011,016,013,-13
009,011,016,017,-1
009,011,016,019,-1
009,011,016,053,-1
009,011,016,067,-2
009,011,016,075,-1
009,011,017,031,25
009,011,017,073,32
009,011,017,081,17
009,011,017,097,-139
009,011,017,099,-21
009,011,018,005,25
009,011,018,049,17
009,011,018,097,14
009,011,018,163,-5
009,011,019,027,-17
009,011,019,109,-4
009,011,019,139,20
009,011,021,067,-19
009,011,021,107,-32
009,011,021,163,13
009,011,022,033,-9
009,011,022,051,35
009,011,022,071,-14
009,011,022,105,12
009,011,022,109,-50
009,011,023,001,-33
009,011,023,005,-24
009,011,023,007,-3
009,011,023,011,54
009,011,023,013,-7
009,011,023,015,39
009,011,023,019,95
009,011,023,021,-16
009,011,023,023,-13
009,011,023,025,-51
009,011,023,027,-4
009,011,023,031,87
009,011,024,003,84
009,011,024,005,-12
009,011,024,013,7
009,011,024,021,20
009,011,024,031,-106
009,011,024,033,14
009,011,025,001,-1
009,011,025,003,13
009,011,025,005,142
009,011,025,009,-107
009,011,025,013,20
009,011,025,015,-15
009,011,025,017,68
009,011,025,021,14
009,011,025,023,65
009,011,025,025,186
009,011,025,027,-27
009,011,026,017,6
009,011,026,021,4
009,011,026,025,13
009,011,026,045,25
009,011,026,077,28
009,011,026,121,12
009,011,026,163,13
009,011,027,009,-5
009,011,027,053,-32
009,011,027,057,-5
009,011,027,091,-4
009,011,028,047,-43
009,011,029,097,23
009,011,029,113,22
009,011,030,031,-3
009,011,030,067,-26
009,011,031,025,-18
009,011,031,055,-169
009,011,031,109,-49
009,011,031,111,36
009,011,031,141,-32
009,011,032,003,4
009,011,033,001,-3
009,011,033,005,9
009,011,033,009,-16
009,011,033,011,-49
009,011,033,013,-238
009,011,033,015,-221
009,011,033,017,-30
009,011,034,001,9
009,011,034,003,2
009,011,034,005,37
009,011,034,007,-40
009,011,034,009,-11
009,011,034,013,1
009,011,034,015,16
009,011,034,017,-7
009,011,034,019,37
009,011,034,023,12
009,011,034,025,87
009,011,034,029,39
009,011,034,031,-16
009,011,034,035,1
009,011,034,039,21
009,011,035,001,25
009,011,035,009,-15
009,011,035,043,56
009,011,035,047,-9
009,011,035,049,-1
009,011,036,001,51
009,011,036,005,82
009,011,036,007,-24
009,011,036,011,16
009,011,036,015,19
009,011,036,021,-7
009,011,036,027,-3
009,011,036,029,-10
009,011,036,035,-44
009,011,036,037,-6
009,011,036,047,56
009,011,036,049,-6
009,011,036,055,25
009,011,036,057,-44
009,011,036,059,101
009,011,036,061,146
009,011,036,065,15
009,011,036,067,-81
009,011,036,081,152
009,011,036,083,-5
009,011,036,085,-6
009,011,036,087,14
009,011,036,089,21
009,011,036,091,72
009,011,036,103,390
009,011,036,109,9
009,011,036,115,9
009,011,036,119,71
009,011,037,027,-50
009,011,037,035,-47
009,011,037,049,-86
009,011,037,051,38
009,011,037,061,41
009,011,037,119,125
009,011,037,133,-32
009,011,037,135,-19
009,011,037,141,-4
009,011,037,147,-9
009,011,037,175,-38
009,011,037,179,39
009,011,037,183,-9
009,011,037,191,-1
009,011,039,009,-9
009,011,039,017,-6
009,011,039,023,-24
009,011,039,035,-16
009,011,039,049,-38
009,011,039,061,1
009,011,039,089,-29
009,011,039,093,16
009,011,039,113,-4
009,011,039,133,-6
009,011,039,151,15
009,011,040,031,84
009,011,040,111,-8
009,011,040,143,-7
009,011,041,005,16
009,011,041,051,-2
009,011,042,001,13
009,011,042,003,-2
009,011,042,009,47
009,011,042,015,-2
009,011,042,027,-22
009,011,042,029,46
009,011,042,045,-5
009,011,042,049,-29
009,011,042,051,14
009,011,042,071,21
009,011,042,075,136
009,011,042,077,-11
009,011,042,089,6
009,011,042,091,25
009,011,042,097,-1
009,011,042,101,22
009,011,042,107,-1
009,011,042,125,-3
009,011,044,001,-54
009,011,044,003,-8
009,011,044,005,157
009,011,044,007,173
009,011,044,009,185
009,011,045,003,-43
009,011,045,015,49
009,011,045,019,-21
009,011,045,023,18
009,011,045,035,-50
009,011,045,045,7
009,011,045,053,-28
009,011,045,063,-10
009,011,045,083,7
009,011,045,091,-127
009,011,046,083,19
009,011,046,099,34
009,011,047,009,34
009,011,047,037,-30
009,011,047,051,12
009,011,047,059,-22
009,011,047,065,-27
009,011,047,093,30
009,011,047,157,259
009,011,048,003,20
009,011,048,013,9
009,011,048,029,0
009,011,048,085,-63
009,011,048,113,10
009,011,048,141,11
009,011,048,167,64
009,011,048,187,44
009,011,048,201,13
009,011,048,223,16
009,011,048,251,27
009,011,048,309,-15
009,011,048,321,15
009,011,048,339,25
009,011,048,355,9
009,011,048,473,12
009,011,048,491,20
009,011,049,029,23
009,011,049,035,119
009,011,050,005,15
009,011,050,007,-41
009,011,050,017,5
009,011,050,021,-8
009,011,050,023,-11
009,011,050,027,15
009,011,051,003,-54
009,011,051,059,6
009,011,051,087,6
009,011,051,093,-13
009,011,051,101,17
009,011,051,107,-23
009,011,051,119,38
009,011,051,121,19
009,011,051,153,4
009,011,051,550,-207
009,011,051,650,39
009,011,051,685,-34
009,011,051,700,-39
009,011,051,710,-87
009,011,051,740,-81
009,011,051,760,-11
009,011,051,800,18
009,011,051,810,59
009,011,053,011,26
009,011,053,027,-1
009,011,053,029,129
009,011,053,033,17
009,011,053,035,-486
009,011,053,043,-11
009,011,053,049,-6
009,011,053,053,-20
009,011,053,061,-14
009,011,053,067,-46
009,011,054,011,28
009,011,055,077,-4
009,011,055,079,-10
009,011,055,093,4
009,011,055,117,12
009,011,056,015,-27
009,011,056,019,38
009,011,056,021,-1
009,011,056,029,-1
009,011,072,021,-4
009,011,072,065,22
009,011,072,113,-10
009,011,072,127,56
009,011,072,135,36
009,011,072,149,21
009,013,001,073,-41
009,013,001,089,-44
009,013,004,013,-56
009,013,004,019,4
009,013,005,021,-17
009,013,005,083,-10
009,013,006,001,-34
009,013,006,013,9
009,013,006,037,-16
009,013,006,053,7
009,013,006,059,-13
009,013,006,073,11
009,013,006,083,-11
009,013,006,085,130
009,013,006,093,-19
009,013,008,001,47
009,013,008,005,-33
009,013,008,041,6
009,013,008,045,7
009,013,008,051,-16
009,013,009,001,527
009,013,009,003,818
009,013,009,005,330
009,013,009,007,25
009,013,009,009,830
009,013,009,011,718
009,013,009,015,121
009,013,011,001,-29
009,013,012,001,38
009,013,012,009,-35
009,013,012,011,-70
009,013,012,015,29
009,013,012,017,44
009,013,012,031,58
009,013,012,035,-5
009,013,012,061,-34
009,013,012,069,15
009,013,012,071,-97
009,013,012,085,-66
009,013,012,095,-52
009,013,012,101,-40
009,013,012,103,-34
009,013,012,105,-43
009,013,012,115,-43
009,013,012,127,-18
009,013,013,063,-50
009,013,013,067,-157
009,013,013,175,-120
009,013,013,215,-4
009,013,013,261,-14
009,013,015,003,52
009,013,017,031,-41
009,013,017,113,-62
009,013,017,141,18
009,013,018,157,-28
009,013,021,093,-25
009,013,021,151,14
009,013,022,071,1
009,013,023,001,-4
009,013,023,005,69
009,013,023,007,-12
009,013,023,009,-4
009,013,023,011,73
009,013,023,017,-5
009,013,023,019,-8
009,013,023,031,-28
009,013,024,031,-4
009,013,024,510,-16
009,013,025,001,-42
009,013,025,003,-31
009,013,025,005,45
009,013,025,009,223
009,013,025,013,-71
009,013,025,015,-15
009,013,025,017,289
009,013,025,021,243
009,013,025,023,-75
009,013,025,025,-163
009,013,025,027,-43
009,013,026,125,-10
009,013,026,163,23
009,013,027,005,-4
009,013,027,053,-15
009,013,027,123,-6
009,013,029,063,6
009,013,029,189,2
009,013,029,510,-38
009,013,030,063,-27
009,013,032,003,-11
009,013,033,003,13
